profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         aten::_to_copy         0.35%       8.872ms        15.44%     393.483ms     365.012us       0.000us         0.00%     318.844ms     295.774us          1078  
                                    aten::empty_strided         0.49%      12.454ms         0.49%      12.454ms      10.344us       0.000us         0.00%       0.000us       0.000us          1204  
                                       cuLaunchKernelEx         0.15%       3.835ms         0.15%       3.835ms      10.146us       0.000us         0.00%       0.000us       0.000us           378  
                                            aten::chunk         0.02%     612.909us         0.19%       4.755ms      37.736us       0.000us         0.00%       0.000us       0.000us           126  
                                            aten::split         0.06%       1.473ms         0.16%       4.142ms      32.872us       0.000us         0.00%       0.000us       0.000us           126  
                                           aten::narrow         0.05%       1.160ms         0.10%       2.669ms      10.591us       0.000us         0.00%       0.000us       0.000us           252  
                                            aten::slice         0.08%       1.942ms         0.10%       2.596ms       6.867us       0.000us         0.00%       0.000us       0.000us           378  
                                       aten::empty_like         0.02%     430.851us         0.06%       1.584ms      12.568us       0.000us         0.00%       0.000us       0.000us           126  
                                       aten::index_put_         0.03%     723.748us         0.37%       9.460ms      75.079us       0.000us         0.00%     822.623us       6.529us           126  
                                          e4b::p66.cold        23.46%     597.844ms        92.36%        2.354s      36.779ms       0.000us         0.00%     324.456ms       5.070ms            64  
                                         aten::_unique2         0.06%       1.432ms         0.20%       5.093ms      79.575us       0.000us         0.00%       0.000us       0.000us            64  
                                          aten::flatten         0.00%      48.010us         0.00%      48.010us       0.750us       0.000us         0.00%       0.000us       0.000us            64  
                                       aten::lift_fresh         0.01%     173.884us         0.01%     173.884us       0.679us       0.000us         0.00%       0.000us       0.000us           256  
                                  cudaDeviceSynchronize         0.00%      19.227us         0.00%      19.227us       9.613us       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.549s
Self CUDA time total: 401.212ms
