profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync         0.62%       5.041ms         0.62%       5.041ms      26.257us       0.000us         0.00%       0.000us       0.000us           192  
                                  cudaStreamSynchronize        25.53%     209.029ms        25.53%     209.029ms       1.633ms       0.000us         0.00%       0.000us       0.000us           128  
                                         e4b::p66.fetch         1.59%      12.992ms        67.36%     551.463ms      17.233ms       0.000us         0.00%       1.214ms      37.949us            32  
                                       e4b::p66.resolve        62.12%     508.535ms        62.82%     514.313ms      16.072ms       0.000us         0.00%      51.224us       1.601us            32  
                                     aten::resolve_conj         0.00%      24.944us         0.00%      24.944us       0.693us       0.000us         0.00%       0.000us       0.000us            36  
                                      aten::resolve_neg         0.00%       8.339us         0.00%       8.339us       0.232us       0.000us         0.00%       0.000us       0.000us            36  
                                         aten::_to_copy         0.18%       1.442ms         0.95%       7.745ms      34.574us       0.000us         0.00%     584.441us       2.609us           224  
                                    aten::empty_strided         0.20%       1.622ms         0.20%       1.622ms       7.239us       0.000us         0.00%       0.000us       0.000us           224  
                                            aten::empty         0.19%       1.535ms         0.19%       1.535ms       7.994us       0.000us         0.00%       0.000us       0.000us           192  
                                       aten::lift_fresh         0.01%      44.111us         0.01%      44.111us       0.276us       0.000us         0.00%       0.000us       0.000us           160  
                                          aten::detach_         0.02%     123.848us         0.03%     240.422us       7.513us       0.000us         0.00%       0.000us       0.000us            32  
                                                detach_         0.01%     116.574us         0.01%     116.574us       3.643us       0.000us         0.00%       0.000us       0.000us            32  
                                    e4b::p66.invalidate         0.40%       3.266ms         0.65%       5.358ms     167.438us       0.000us         0.00%      16.994us       0.531us            32  
                                          aten::resize_         0.07%     560.302us         0.07%     560.302us       5.836us       0.000us         0.00%       0.000us       0.000us            96  
                                          aten::__and__         0.02%     143.841us         0.18%       1.460ms      22.815us       0.000us         0.00%     125.504us       1.961us            64  
                                       cuLaunchKernelEx         0.12%     991.631us         0.12%     991.631us      10.329us       0.000us         0.00%       0.000us       0.000us            96  
                                           aten::expand         0.03%     278.758us         0.05%     371.227us      11.601us       0.000us         0.00%       0.000us       0.000us            32  
                                            aten::slice         0.08%     640.093us         0.10%     827.355us       8.618us       0.000us         0.00%       0.000us       0.000us            96  
                                  cudaDeviceSynchronize         0.82%       6.716ms         0.82%       6.716ms       3.358ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 818.664ms
Self CUDA time total: 262.698ms
