profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::empty         0.57%       1.173ms         0.57%       1.173ms       6.107us       0.000us         0.00%       0.000us       0.000us           192  
                                          aten::resize_         0.33%     685.582us         0.33%     685.582us       5.356us       0.000us         0.00%       0.000us       0.000us           128  
                                          aten::__and__         0.07%     146.731us         0.71%       1.457ms      22.761us       0.000us         0.00%      79.327us       1.239us            64  
                                         aten::_to_copy         0.45%     920.484us         2.53%       5.196ms      27.062us       0.000us         0.00%     365.342us       1.903us           192  
                                    aten::empty_strided         0.54%       1.113ms         0.54%       1.113ms       5.799us       0.000us         0.00%       0.000us       0.000us           192  
                                       cuLaunchKernelEx         0.46%     953.830us         0.46%     953.830us       9.936us       0.000us         0.00%       0.000us       0.000us            96  
                                           aten::expand         0.16%     332.114us         0.21%     423.241us      13.226us       0.000us         0.00%       0.000us       0.000us            32  
                                            aten::slice         0.27%     562.582us         0.34%     692.397us       7.212us       0.000us         0.00%       0.000us       0.000us            96  
                                     aten::resolve_conj         0.00%       2.373us         0.00%       2.373us       0.593us       0.000us         0.00%       0.000us       0.000us             4  
                                      aten::resolve_neg         0.00%       1.162us         0.00%       1.162us       0.290us       0.000us         0.00%       0.000us       0.000us             4  
                                  cudaDeviceSynchronize         1.90%       3.904ms         1.90%       3.904ms       1.952ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 205.261ms
Self CUDA time total: 175.474ms
