profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         aten::_to_copy         1.03%     701.060us         6.12%       4.182ms      21.782us       0.000us         0.00%     554.553us       2.888us           192  
                                    aten::empty_strided         1.24%     845.173us         1.24%     845.173us       4.402us       0.000us         0.00%       0.000us       0.000us           192  
                                           aten::expand         0.34%     235.667us         0.44%     298.790us       9.337us       0.000us         0.00%       0.000us       0.000us            32  
                                            aten::slice         0.53%     361.898us         0.65%     447.866us       4.665us       0.000us         0.00%       0.000us       0.000us            96  
                                     aten::resolve_conj         0.00%       2.238us         0.00%       2.238us       0.559us       0.000us         0.00%       0.000us       0.000us             4  
                                      aten::resolve_neg         0.00%       1.480us         0.00%       1.480us       0.370us       0.000us         0.00%       0.000us       0.000us             4  
                                  cudaDeviceSynchronize         0.61%     420.110us         0.61%     420.110us     210.055us       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 68.391ms
Self CUDA time total: 48.237ms
