profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::sum         0.03%       2.811ms         0.04%       3.833ms      39.924us     618.012us         0.07%     618.012us       6.438us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     618.012us         0.07%     618.012us       6.438us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     609.396us         0.07%     609.396us       3.174us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     609.080us         0.07%     609.080us       1.586us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     608.184us         0.07%     608.184us       1.584us           384  
                                       aten::index_put_         0.01%     771.261us         0.04%       4.045ms      42.133us       0.000us         0.00%     597.311us       6.222us            96  
                                 aten::_index_put_impl_         0.02%       1.806ms         0.03%       3.273ms      34.099us     597.311us         0.07%     597.311us       6.222us            96  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     597.311us         0.07%     597.311us       6.222us            96  
                                       aten::index_add_         0.03%       2.853ms         0.04%       4.362ms      22.721us     586.145us         0.07%     586.145us       3.053us           192  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     586.145us         0.07%     586.145us       3.053us           192  
                               aten::unique_consecutive         0.04%       4.550ms         0.11%      10.639ms     110.819us     421.600us         0.05%     574.854us       5.988us            96  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     551.763us         0.06%     551.763us       1.150us           480  
                                        aten::ones_like         0.02%       2.413ms         0.11%      11.632ms      30.290us       0.000us         0.00%     529.661us       1.379us           384  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     526.112us         0.06%     526.112us       5.480us            96  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     516.159us         0.06%     516.159us       5.377us            96  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 10.125s
Self CUDA time total: 893.264ms
