profiled decode steps: 127 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.084ms         0.68%       1.084ms       0.941us          1152  
                                             aten::silu         0.39%       4.419ms         0.59%       6.723ms      11.671us       1.083ms         0.68%       1.083ms       1.881us           576  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.083ms         0.68%       1.083ms       1.881us           576  
                                               aten::gt         0.63%       7.139ms         0.97%      11.068ms       9.607us       1.074ms         0.67%       1.074ms       0.932us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.074ms         0.67%       1.074ms       0.932us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.052ms         0.66%       1.052ms       0.913us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.049ms         0.66%       1.049ms       0.911us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     965.247us         0.60%     965.247us       1.676us           576  
                                            aten::fill_         0.28%       3.210ms         0.61%       6.959ms       5.799us     871.134us         0.54%     871.134us       0.726us          1200  
                                        aten::ones_like         0.18%       2.101ms         1.24%      14.039ms      12.187us       0.000us         0.00%     835.836us       0.726us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     835.836us         0.52%     835.836us       0.726us          1152  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     821.854us         0.51%     821.854us       1.427us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     734.544us         0.46%     734.544us       1.275us           576  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     691.620us         0.43%     691.620us       1.201us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     650.124us         0.41%     650.124us       1.129us           576  
                                       aten::index_add_         0.34%       3.833ms         0.52%       5.952ms      10.333us     649.481us         0.41%     649.481us       1.128us           576  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     649.481us         0.41%     649.481us       1.128us           576  
                                         aten::_softmax         0.28%       3.174ms         0.45%       5.091ms       8.838us     611.818us         0.38%     611.818us       1.062us           576  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     611.818us         0.38%     611.818us       1.062us           576  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     554.983us         0.35%     554.983us       0.964us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     535.369us         0.33%     535.369us       0.929us           576  
                                             aten::div_         0.25%       2.845ms         0.41%       4.708ms       8.174us     528.363us         0.33%     528.363us       0.917us           576  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.136s
Self CUDA time total: 160.187ms
