profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::sum         0.30%       6.589ms         0.47%      10.349ms      17.967us     855.477us         0.71%     855.477us       1.485us           576  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     855.477us         0.71%     855.477us       1.485us           576  
                                            aten::fill_         0.23%       4.968ms         0.55%      12.041ms      10.034us     840.880us         0.70%     840.880us       0.701us          1200  
                                        aten::ones_like         0.15%       3.335ms         1.05%      22.865ms      19.848us       0.000us         0.00%     807.216us       0.701us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     807.216us         0.67%     807.216us       0.701us          1152  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     784.733us         0.65%     784.733us       1.362us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     637.374us         0.53%     637.374us       1.107us           576  
                                       aten::index_add_         0.21%       4.607ms         0.38%       8.343ms      14.484us     625.854us         0.52%     625.854us       1.087us           576  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     625.854us         0.52%     625.854us       1.087us           576  
                                         aten::_softmax         0.21%       4.521ms         0.35%       7.718ms      13.399us     596.209us         0.49%     596.209us       1.035us           576  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     596.209us         0.49%     596.209us       1.035us           576  
                                          _combine_rows         0.00%       0.000us         0.00%       0.000us       0.000us     576.059us         0.48%     576.059us       1.000us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     521.888us         0.43%     521.888us       0.906us           576  
                                             aten::div_         0.18%       3.828ms         0.37%       8.140ms      14.133us     515.613us         0.43%     515.613us       0.895us           576  
                                           _swiglu_rows         0.00%       0.000us         0.00%       0.000us       0.000us     496.026us         0.41%     496.026us       0.861us           576  
                                           aten::arange         0.07%       1.566ms         0.36%       7.949ms      20.699us     126.719us         0.10%     253.438us       0.660us           384  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     172.124us         0.14%     172.124us       0.896us           192  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     126.719us         0.10%     126.719us       0.660us           192  
                                       cuLaunchKernelEx         1.26%      27.609ms         1.26%      27.609ms       9.586us      94.591us         0.08%      94.591us       0.033us          2880  
                                           aten::argmax         0.01%     266.926us         0.03%     553.499us      46.125us      74.368us         0.06%      74.368us       6.197us            12  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      57.920us         0.05%      57.920us       4.827us            12  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      57.057us         0.05%      57.057us       0.264us           216  
                                  cudaStreamIsCapturing         0.04%     795.743us         0.04%     795.743us       0.691us      40.993us         0.03%      40.993us       0.036us          1152  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      33.664us         0.03%      33.664us       0.701us            48  
                               cudaEventRecordWithFlags         0.22%       4.919ms         0.22%       4.919ms       4.270us      32.480us         0.03%      32.480us       0.028us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      19.457us         0.02%      19.457us       0.811us            24  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.187s
Self CUDA time total: 120.852ms
