profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     455.800us         0.04%     455.800us       2.374us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     418.374us         0.04%     418.374us       1.090us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     416.694us         0.04%     416.694us       1.085us           384  
                                       aten::index_add_         0.21%       2.555ms         0.33%       3.975ms      20.706us     412.860us         0.04%     412.860us       2.150us           192  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     412.860us         0.04%     412.860us       2.150us           192  
                                            aten::fill_         0.21%       2.555ms         0.44%       5.327ms      13.317us     375.814us         0.04%     375.814us       0.940us           400  
                                        aten::ones_like         0.13%       1.528ms         0.77%       9.331ms      24.298us       0.000us         0.00%     360.551us       0.939us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     360.551us         0.03%     360.551us       0.939us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     357.251us         0.03%     357.251us       1.861us           192  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     275.550us         0.03%     275.550us       1.435us           192  
                                         aten::_softmax         0.17%       2.099ms         0.28%       3.388ms      17.646us     263.999us         0.02%     263.999us       1.375us           192  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     263.999us         0.02%     263.999us       1.375us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     250.751us         0.02%     250.751us       1.306us           192  
                                           aten::argmax         0.02%     232.489us         0.03%     364.752us      30.396us     219.583us         0.02%     219.583us      18.299us            12  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     219.583us         0.02%     219.583us      18.299us            12  
                                           aten::arange         0.06%     695.990us         0.25%       2.971ms      23.208us      59.489us         0.01%     118.978us       0.930us           128  
                                       cuLaunchKernelEx         0.58%       7.000ms         0.58%       7.000ms       9.115us     115.360us         0.01%     115.360us       0.150us           768  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      92.410us         0.01%      92.410us       1.444us            64  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      59.489us         0.01%      59.489us       0.930us            64  
                                  cudaStreamIsCapturing         0.04%     445.440us         0.04%     445.440us       1.160us      55.904us         0.01%      55.904us       0.146us           384  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.206s
Self CUDA time total: 1.065s
