profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     245.856us         0.13%     245.856us       1.280us           192  
                                           aten::argmax         0.02%     262.399us         0.04%     414.390us      34.533us     221.280us         0.12%     221.280us      18.440us            12  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     221.280us         0.12%     221.280us      18.440us            12  
                                           aten::arange         0.10%       1.088ms         0.40%       4.457ms      34.822us      59.583us         0.03%     119.166us       0.931us           128  
                                       cuLaunchKernelEx         0.88%       9.747ms         0.88%       9.747ms      10.153us      95.101us         0.05%      95.101us       0.099us           960  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      91.203us         0.05%      91.203us       1.425us            64  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      59.583us         0.03%      59.583us       0.931us            64  
                                  cudaStreamIsCapturing         0.05%     527.503us         0.05%     527.503us       1.374us      51.040us         0.03%      51.040us       0.133us           384  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      30.367us         0.02%      30.367us       0.345us            88  
                                        aten::embedding         0.01%     143.839us         0.07%     779.544us      64.962us       0.000us         0.00%      30.239us       2.520us            12  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      25.951us         0.01%      25.951us       1.081us            24  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      23.744us         0.01%      23.744us       1.979us            12  
                                              aten::sin         0.01%     147.614us         0.02%     253.165us      21.097us      23.744us         0.01%      23.744us       1.979us            12  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.744us         0.01%      23.744us       1.979us            12  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.111s
Self CUDA time total: 191.083ms
