profiled decode steps: 127 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::rsqrt         0.33%      10.111ms         0.57%      17.400ms       7.513us       2.088ms         0.55%       2.088ms       0.902us          2316  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.088ms         0.55%       2.088ms       0.902us          2316  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.085ms         0.55%       2.085ms       0.900us          2316  
void at_cuda_detail::cub::detail::reduce::DeviceRedu...         0.00%       0.000us         0.00%       0.000us       0.000us       2.075ms         0.54%       2.075ms       0.992us          2092  
                                            aten::fill_         0.28%       8.704ms         0.58%      17.656ms       3.709us       2.057ms         0.54%       2.057ms       0.432us          4760  
                                              aten::cat         0.24%       7.224ms         0.36%      10.961ms       9.417us       2.016ms         0.53%       2.016ms       1.732us          1164  
void cublasLt::splitKreduce_kernel<32, 16, int, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       2.015ms         0.53%       2.015ms       1.166us          1728  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       2.005ms         0.53%       2.005ms       1.741us          1152  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.948ms         0.51%       1.948ms       1.128us          1728  
                                              aten::pow         0.53%      16.357ms         0.83%      25.391ms      10.963us       1.918ms         0.50%       1.918ms       0.828us          2316  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.918ms         0.50%       1.918ms       0.828us          2316  
                                              aten::abs         0.25%       7.563ms         0.83%      25.528ms      11.080us     950.004us         0.25%       1.900ms       0.825us          2304  
                                             aten::amax         0.30%       9.279ms         0.46%      13.977ms      12.133us       1.887ms         0.49%       1.889ms       1.640us          1152  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.887ms         0.49%       1.887ms       1.638us          1152  
void at::native::warpMergeSortKVInPlace<-2, -1, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.881ms         0.49%       1.881ms       3.266us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.847ms         0.48%       1.847ms       3.206us           576  
                                              aten::neg         0.18%       5.460ms         0.29%       9.029ms       7.838us       1.831ms         0.48%       1.831ms       1.589us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.831ms         0.48%       1.831ms       1.589us          1152  
void at::native::bitonicSortKVInPlace<2, -1, 16, 16,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.802ms         0.47%       1.802ms       3.129us           576  
                                             aten::item         0.17%       5.355ms         1.66%      50.954ms       7.213us       0.000us         0.00%       1.765ms       0.250us          7064  
                              aten::_local_scalar_dense         0.34%      10.546ms         1.49%      45.599ms       6.455us       1.765ms         0.46%       1.765ms       0.250us          7064  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.763ms         0.46%       1.763ms       3.061us           576  
                                          aten::softmax         0.05%       1.665ms         0.42%      12.853ms      22.315us       0.000us         0.00%       1.668ms       2.897us           576  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.068s
Self CUDA time total: 381.796ms
