profiled decode steps: 8 (active window: 8/8)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          aten::__and__         0.07%     344.605us         0.92%       4.425ms      11.523us       0.000us         0.00%     362.405us       0.944us           384  
                                         aten::_to_copy         0.58%       2.822ms         3.85%      18.605ms      16.150us       0.000us         0.00%       1.436ms       1.247us          1152  
                                    aten::empty_strided         0.81%       3.925ms         0.81%       3.925ms       3.407us       0.000us         0.00%       0.000us       0.000us          1152  
                                       cuLaunchKernelEx         0.80%       3.879ms         0.80%       3.879ms       6.735us       0.000us         0.00%       0.000us       0.000us           576  
                                           aten::expand         0.14%     661.105us         0.20%     947.667us       4.936us       0.000us         0.00%       0.000us       0.000us           192  
                                            aten::slice         0.33%       1.581ms         0.43%       2.062ms       3.579us       0.000us         0.00%       0.000us       0.000us           576  
                                     aten::resolve_conj         0.00%       1.270us         0.00%       1.270us       0.159us       0.000us         0.00%       0.000us       0.000us             8  
                                      aten::resolve_neg         0.00%       0.660us         0.00%       0.660us       0.083us       0.000us         0.00%       0.000us       0.000us             8  
                                  cudaDeviceSynchronize         0.29%       1.423ms         0.29%       1.423ms     711.635us       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 483.426ms
Self CUDA time total: 414.922ms
